"AccessionID","system","Frequency","database","isol_env","host_species","oxygen_tolerance","dependent","oxygen_requirement","classification","Column_1","Column_2","Column_3","Column_4","Column_5","Column_6","Column_7","Phylum","P_count","Family","F_count","bact_defence_system"
"GCA_000418305","RM_type_I",1,"marref","Marine","","0","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter cryohalolentis","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter cryohalolentis","Pseudomonadota",498,"Moraxellaceae",27,"RM"
"GCA_000418305","RM_type_II",1,"marref","Marine","","0","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter cryohalolentis","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter cryohalolentis","Pseudomonadota",498,"Moraxellaceae",27,"RM"
"GCA_000418305","RM_type_III",1,"marref","Marine","","0","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter cryohalolentis","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter cryohalolentis","Pseudomonadota",498,"Moraxellaceae",27,"RM"
"GCA_000418305","cas_type_I-F1",1,"marref","Marine","","0","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter cryohalolentis","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter cryohalolentis","Pseudomonadota",498,"Moraxellaceae",27,"CRISPR-Cas_padloc"
"GCA_000418305","cbass_type_II",1,"marref","Marine","","0","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter cryohalolentis","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter cryohalolentis","Pseudomonadota",498,"Moraxellaceae",27,"CBASS"
"GCA_000418305","thoeris_type_I",1,"marref","Marine","","0","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter cryohalolentis","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Psychrobacter","s__Psychrobacter cryohalolentis","Pseudomonadota",498,"Moraxellaceae",27,"Thoeris"
"GCA_000419685","DMS_other",3,"bacdive","Soil","0","aerobe","","aerobe","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium antarcticum","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium antarcticum","Bacteroidota",245,"Flavobacteriaceae",154,"DMS"
"GCA_000419685","RM_type_I",2,"bacdive","Soil","0","aerobe","","aerobe","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium antarcticum","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium antarcticum","Bacteroidota",245,"Flavobacteriaceae",154,"RM"
"GCA_000419685","septu_type_I",1,"bacdive","Soil","0","aerobe","","aerobe","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium antarcticum","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium antarcticum","Bacteroidota",245,"Flavobacteriaceae",154,"Septu"
"GCA_000420245","DMS_other",1,"bacdive","Deep sea sediment","0","anaerobe","","anaerobic","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Psychromonadaceae;g__Psychromonas;s__Psychromonas hadalis","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Psychromonadaceae","g__Psychromonas","s__Psychromonas hadalis","Pseudomonadota",498,"Psychromonadaceae",6,"DMS"
"GCA_000420245","DRT_class_I",2,"bacdive","Deep sea sediment","0","anaerobe","","anaerobic","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Psychromonadaceae;g__Psychromonas;s__Psychromonas hadalis","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Psychromonadaceae","g__Psychromonas","s__Psychromonas hadalis","Pseudomonadota",498,"Psychromonadaceae",6,"DRT"
"GCA_000420245","I-F_T",1,"bacdive","Deep sea sediment","0","anaerobe","","anaerobic","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Psychromonadaceae;g__Psychromonas;s__Psychromonas hadalis","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Psychromonadaceae","g__Psychromonas","s__Psychromonas hadalis","Pseudomonadota",498,"Psychromonadaceae",6,"CRISPR-Cas_cctyper"
"GCA_000420245","RADAR",1,"bacdive","Deep sea sediment","0","anaerobe","","anaerobic","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Psychromonadaceae;g__Psychromonas;s__Psychromonas hadalis","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Psychromonadaceae","g__Psychromonas","s__Psychromonas hadalis","Pseudomonadota",498,"Psychromonadaceae",6,"RADAR"
"GCA_000420245","RM_type_II",1,"bacdive","Deep sea sediment","0","anaerobe","","anaerobic","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Psychromonadaceae;g__Psychromonas;s__Psychromonas hadalis","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Psychromonadaceae","g__Psychromonas","s__Psychromonas hadalis","Pseudomonadota",498,"Psychromonadaceae",6,"RM"
"GCA_000420245","cas_type_I-F3",1,"bacdive","Deep sea sediment","0","anaerobe","","anaerobic","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Psychromonadaceae;g__Psychromonas;s__Psychromonas hadalis","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Psychromonadaceae","g__Psychromonas","s__Psychromonas hadalis","Pseudomonadota",498,"Psychromonadaceae",6,"CRISPR-Cas_padloc"
"GCA_000420245","cbass_type_II",1,"bacdive","Deep sea sediment","0","anaerobe","","anaerobic","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Psychromonadaceae;g__Psychromonas;s__Psychromonas hadalis","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Psychromonadaceae","g__Psychromonas","s__Psychromonas hadalis","Pseudomonadota",498,"Psychromonadaceae",6,"CBASS"
"GCA_000420245","dXTPase",1,"bacdive","Deep sea sediment","0","anaerobe","","anaerobic","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Psychromonadaceae;g__Psychromonas;s__Psychromonas hadalis","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Psychromonadaceae","g__Psychromonas","s__Psychromonas hadalis","Pseudomonadota",498,"Psychromonadaceae",6,"dXTPase"
"GCA_000420245","gabija",1,"bacdive","Deep sea sediment","0","anaerobe","","anaerobic","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Psychromonadaceae;g__Psychromonas;s__Psychromonas hadalis","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Psychromonadaceae","g__Psychromonas","s__Psychromonas hadalis","Pseudomonadota",498,"Psychromonadaceae",6,"Gabija"
"GCA_000420245","hachiman_type_II",1,"bacdive","Deep sea sediment","0","anaerobe","","anaerobic","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Psychromonadaceae;g__Psychromonas;s__Psychromonas hadalis","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Psychromonadaceae","g__Psychromonas","s__Psychromonas hadalis","Pseudomonadota",498,"Psychromonadaceae",6,"Hachiman"
"GCA_000421265","AbiE",1,"bacdive","Marine","Laminaria saccharina","0","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lucentensis","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodospirillales_A","f__Thalassospiraceae","g__Thalassospira","s__Thalassospira lucentensis","Pseudomonadota",498,"Thalassospiraceae",6,"Abi"
"GCA_000421265","DMS_other",4,"bacdive","Marine","Laminaria saccharina","0","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lucentensis","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodospirillales_A","f__Thalassospiraceae","g__Thalassospira","s__Thalassospira lucentensis","Pseudomonadota",498,"Thalassospiraceae",6,"DMS"
"GCA_000421265","PT_DndABCDE",1,"bacdive","Marine","Laminaria saccharina","0","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lucentensis","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodospirillales_A","f__Thalassospiraceae","g__Thalassospira","s__Thalassospira lucentensis","Pseudomonadota",498,"Thalassospiraceae",6,"Phosphorothioation"
"GCA_000421265","PT_PbeABCD",1,"bacdive","Marine","Laminaria saccharina","0","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lucentensis","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodospirillales_A","f__Thalassospiraceae","g__Thalassospira","s__Thalassospira lucentensis","Pseudomonadota",498,"Thalassospiraceae",6,"Phosphorothioation"
"GCA_000421265","Paris",1,"bacdive","Marine","Laminaria saccharina","0","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lucentensis","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodospirillales_A","f__Thalassospiraceae","g__Thalassospira","s__Thalassospira lucentensis","Pseudomonadota",498,"Thalassospiraceae",6,"PARIS"
"GCA_000421265","RM_type_II",1,"bacdive","Marine","Laminaria saccharina","0","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lucentensis","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodospirillales_A","f__Thalassospiraceae","g__Thalassospira","s__Thalassospira lucentensis","Pseudomonadota",498,"Thalassospiraceae",6,"RM"
"GCA_000421265","RM_type_IIG",1,"bacdive","Marine","Laminaria saccharina","0","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lucentensis","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodospirillales_A","f__Thalassospiraceae","g__Thalassospira","s__Thalassospira lucentensis","Pseudomonadota",498,"Thalassospiraceae",6,"RM"
"GCA_000421265","cbass_other",1,"bacdive","Marine","Laminaria saccharina","0","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lucentensis","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodospirillales_A","f__Thalassospiraceae","g__Thalassospira","s__Thalassospira lucentensis","Pseudomonadota",498,"Thalassospiraceae",6,"CBASS"
"GCA_000421265","darTG",1,"bacdive","Marine","Laminaria saccharina","0","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lucentensis","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodospirillales_A","f__Thalassospiraceae","g__Thalassospira","s__Thalassospira lucentensis","Pseudomonadota",498,"Thalassospiraceae",6,"DarTG"
"GCA_000421265","gabija",1,"bacdive","Marine","Laminaria saccharina","0","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lucentensis","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodospirillales_A","f__Thalassospiraceae","g__Thalassospira","s__Thalassospira lucentensis","Pseudomonadota",498,"Thalassospiraceae",6,"Gabija"
"GCA_000422385","AbiE",1,"bacdive","Marine sediment","0","0","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium indicum","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Microbacterium","s__Microbacterium indicum","Actinomycetota",82,"Microbacteriaceae",33,"Abi"
"GCA_000422385","dXTPase",1,"bacdive","Marine sediment","0","0","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium indicum","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Microbacterium","s__Microbacterium indicum","Actinomycetota",82,"Microbacteriaceae",33,"dXTPase"
"GCA_000422385","ietAS",1,"bacdive","Marine sediment","0","0","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium indicum","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Microbacterium","s__Microbacterium indicum","Actinomycetota",82,"Microbacteriaceae",33,"ietAS"
"GCA_000422385","kiwa",1,"bacdive","Marine sediment","0","0","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium indicum","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Microbacterium","s__Microbacterium indicum","Actinomycetota",82,"Microbacteriaceae",33,"Kiwa"
"GCA_000422385","wadjet_other",1,"bacdive","Marine sediment","0","0","","","d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium indicum","d__Bacteria","p__Actinomycetota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Microbacterium","s__Microbacterium indicum","Actinomycetota",82,"Microbacteriaceae",33,"Wadjet"
"GCA_000422685","AVAST_type_IV",1,"bacdive","Microbal mat","Oncorhynchus masou","0","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium gelidilacus","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium gelidilacus","Bacteroidota",245,"Flavobacteriaceae",154,"AVAST"
"GCA_000422685","AbiE",1,"bacdive","Microbal mat","Oncorhynchus masou","0","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium gelidilacus","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium gelidilacus","Bacteroidota",245,"Flavobacteriaceae",154,"Abi"
"GCA_000422685","DMS_other",4,"bacdive","Microbal mat","Oncorhynchus masou","0","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium gelidilacus","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium gelidilacus","Bacteroidota",245,"Flavobacteriaceae",154,"DMS"
"GCA_000422685","RM_type_I",4,"bacdive","Microbal mat","Oncorhynchus masou","0","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium gelidilacus","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium gelidilacus","Bacteroidota",245,"Flavobacteriaceae",154,"RM"
"GCA_000422685","cbass_type_I",1,"bacdive","Microbal mat","Oncorhynchus masou","0","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium gelidilacus","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium gelidilacus","Bacteroidota",245,"Flavobacteriaceae",154,"CBASS"
"GCA_000422685","hachiman_type_I",1,"bacdive","Microbal mat","Oncorhynchus masou","0","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium gelidilacus","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium gelidilacus","Bacteroidota",245,"Flavobacteriaceae",154,"Hachiman"
"GCA_000422685","septu_type_I",1,"bacdive","Microbal mat","Oncorhynchus masou","0","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium gelidilacus","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium gelidilacus","Bacteroidota",245,"Flavobacteriaceae",154,"Septu"
"GCA_000422765","cas_type_other",1,"bacdive","Soil","0","facultative anaerobe","facultative","anaerobic","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Neptunomonas;s__Neptunomonas japonica","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Nitrincolaceae","g__Neptunomonas","s__Neptunomonas japonica","Pseudomonadota",498,"Nitrincolaceae",5,"CRISPR-Cas_padloc"
"GCA_000422765","gabija",1,"bacdive","Soil","0","facultative anaerobe","facultative","anaerobic","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Neptunomonas;s__Neptunomonas japonica","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Nitrincolaceae","g__Neptunomonas","s__Neptunomonas japonica","Pseudomonadota",498,"Nitrincolaceae",5,"Gabija"
"GCA_000422765","wadjet_other",1,"bacdive","Soil","0","facultative anaerobe","facultative","anaerobic","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Neptunomonas;s__Neptunomonas japonica","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Nitrincolaceae","g__Neptunomonas","s__Neptunomonas japonica","Pseudomonadota",498,"Nitrincolaceae",5,"Wadjet"
"GCA_000425305","DMS_other",2,"bacdive","Freshwater","0","0","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__Psychroserpens burtonensis","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Psychroserpens","s__Psychroserpens burtonensis","Bacteroidota",245,"Flavobacteriaceae",154,"DMS"
"GCA_000425305","RM_type_I",1,"bacdive","Freshwater","0","0","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__Psychroserpens burtonensis","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Psychroserpens","s__Psychroserpens burtonensis","Bacteroidota",245,"Flavobacteriaceae",154,"RM"
"GCA_000425305","RM_type_II",1,"bacdive","Freshwater","0","0","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__Psychroserpens burtonensis","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Psychroserpens","s__Psychroserpens burtonensis","Bacteroidota",245,"Flavobacteriaceae",154,"RM"
"GCA_000425305","druantia_type_III",1,"bacdive","Freshwater","0","0","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__Psychroserpens burtonensis","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Psychroserpens","s__Psychroserpens burtonensis","Bacteroidota",245,"Flavobacteriaceae",154,"Druantia"
"GCA_000425485","AbiE",1,"bacdive","Microbal mat","0","aerobe","","aerobe","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium tegetincola","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium tegetincola","Bacteroidota",245,"Flavobacteriaceae",154,"Abi"
"GCA_000425485","DMS_other",9,"bacdive","Microbal mat","0","aerobe","","aerobe","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium tegetincola","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium tegetincola","Bacteroidota",245,"Flavobacteriaceae",154,"DMS"
"GCA_000425485","PT_PbeABCD",1,"bacdive","Microbal mat","0","aerobe","","aerobe","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium tegetincola","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium tegetincola","Bacteroidota",245,"Flavobacteriaceae",154,"Phosphorothioation"
"GCA_000425485","PT_SspABCD",1,"bacdive","Microbal mat","0","aerobe","","aerobe","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium tegetincola","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium tegetincola","Bacteroidota",245,"Flavobacteriaceae",154,"Phosphorothioation"
"GCA_000425485","RM_type_I",3,"bacdive","Microbal mat","0","aerobe","","aerobe","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium tegetincola","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium tegetincola","Bacteroidota",245,"Flavobacteriaceae",154,"RM"
"GCA_000425485","RM_type_II",2,"bacdive","Microbal mat","0","aerobe","","aerobe","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium tegetincola","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium tegetincola","Bacteroidota",245,"Flavobacteriaceae",154,"RM"
"GCA_000425485","RM_type_IIG",1,"bacdive","Microbal mat","0","aerobe","","aerobe","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium tegetincola","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium tegetincola","Bacteroidota",245,"Flavobacteriaceae",154,"RM"
"GCA_000425485","brex_type_I",1,"bacdive","Microbal mat","0","aerobe","","aerobe","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium tegetincola","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium tegetincola","Bacteroidota",245,"Flavobacteriaceae",154,"BREX"
"GCA_000425505","AbiE",2,"mardb","Marine sediment","","anaerobe","","anaerobic","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium frigidarium","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium frigidarium","Bacteroidota",245,"Flavobacteriaceae",154,"Abi"
"GCA_000425505","DMS_other",3,"mardb","Marine sediment","","anaerobe","","anaerobic","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium frigidarium","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium frigidarium","Bacteroidota",245,"Flavobacteriaceae",154,"DMS"
"GCA_000425505","DRT_other",1,"mardb","Marine sediment","","anaerobe","","anaerobic","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium frigidarium","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium frigidarium","Bacteroidota",245,"Flavobacteriaceae",154,"DRT"
"GCA_000425505","GAO_19",1,"mardb","Marine sediment","","anaerobe","","anaerobic","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium frigidarium","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium frigidarium","Bacteroidota",245,"Flavobacteriaceae",154,"GAO"
